fips,name,state,state_full,twitter,population,twitterYN,twitterNotes,twitter_active_COVID,twitter_active_last60,facebookYN,facebookNotes,notes,district,id,conversation_id,created_at,tweet_date,time,timezone,user_id,twitter_display_name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,filename,total_tweets,tweets_COVID,tweets_last60,mean_likes,mean_retweets,mean_replies,socmed
99931,Health Department of Northwest Michigan,Michigan,Michigan,nwhealthorg,107661,1,NA,NA,NA,0,NA,NA,Health Department of Northwest Michigan,147e16,147e16,2021-11-30 13:02:16 Eastern Standard Time,11/30/2021,13:02:16,-500,531498598,nwhealth.org,"Emmet County, Otsego County, Charlevoix County, Antrim County",Open Enrollment for health care coverage has opened.  Act by Dec 15 for coverage starting Jan 1.   https://t.co/OiXsSJNuRH  https://t.co/RFIHrw4pNV,en,[],['http://www.healthcare.gov'],['https://pbs.twimg.com/media/FFddfJGWQAE855l.jpg'],0,0,0,[],[],https://twitter.com/nwhealthorg/status/1465742994657665032,FALSE,NA,1,https://pbs.twimg.com/media/FFddfJGWQAE855l.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Antrim County_Michigan.csv,262,262,244,0.03816793893129771,0.02290076335877862,0,Twitter but no Facebook
99932,Central Michigan District Health Department,Michigan,Michigan,cmidhd,188104,1,NA,NA,NA,0,NA,NA,Central Michigan District Health Department,132106e13,132106e13,2020-10-27 08:02:30 Eastern Daylight Time,10/27/2020,08:02:30,-500,148836418,Central Mich Dist HD,"Arenac County, Gladwin County, Isabella County, Clare County, Roscommon County, Osceola County","Turn over a new leaf and quit today. For free help, visit  https://t.co/Zj943yMUJ2.  https://t.co/sZSP2GHSdX",en,[],['http://CDC.gov/quit'],['https://pbs.twimg.com/media/ElVYysxXEAA276H.jpg'],0,0,0,[],[],https://twitter.com/CMiDHD/status/1321059694992121858,FALSE,NA,1,https://pbs.twimg.com/media/ElVYysxXEAA276H.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Clare County_Michigan.csv,100,6,0,0.27,0.16,0.04,Twitter but no Facebook
99933,Western Upper Peninsula Health Department - Michigan,Michigan,Michigan,westernuphealth,64907,1,NA,NA,NA,0,NA,NA,Western Upper Peninsula Health Department - Michigan,137254e13,137253e13,2021-03-18 09:07:22 Eastern Daylight Time,3/18/2021,09:07:22,-500,1623676812,Western UP Health,"Keweenaw County, Baraga County, Gogebic County, Houghton County, Ontonagon County","@michaelhbabcock @TimothyScarlett Also, for anyone who does not have access to the internet, they can call 211 for assistance with getting  onto the WUPHD waitlist.",en,[],[],[],0,0,0,[],[],https://twitter.com/WesternUPHealth/status/1372535097094672385,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,"[{'screen_name': 'michaelhbabcock', 'name': 'Michael H. Babcock', 'id': '35102542'}, {'screen_name': 'TimothyScarlett', 'name': 'Timothy J Scarlett', 'id': '370703977'}]",NA,NA,NA,NA,Baraga County_Michigan.csv,100,16,0,0.23,0.05,0,Twitter but no Facebook
99934,Barry - Eaton District Health Department - Michigan,Michigan,Michigan,barryeaton_hd,172209,1,NA,NA,NA,1,NA,NA,Barry - Eaton District Health Department - Michigan,141858e13,141858e13,2021-07-23 10:53:03 Eastern Daylight Time,7/23/2021,10:53:03,-500,758659e12,Barry-Eaton Health,"Barry County, Eaton County","Community member Sam is sharing why he got the COVID-19 vaccine!  ""By getting the vaccine, I'm setting an example for my community. I aim to protect by getting the vaccine. #MIDoseOfHope  Schedule your appointment now and get vaccinated:  https://t.co/lYncMMcpdk  https://t.co/j8wrHP2jyX",en,[],['https://bit.ly/2RqhElh'],['https://pbs.twimg.com/media/E6_TfoVWUAQO7Hw.jpg'],0,0,2,['midoseofhope'],[],https://twitter.com/BarryEaton_HD/status/1418584953001029642,FALSE,NA,1,https://pbs.twimg.com/media/E6_TfoVWUAQO7Hw.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Barry County_Michigan.csv,40,5,0,0.175,0.1,0.025,Both Facebook and Twitter
99935,Mid-Michigan Health Department,Michigan,Michigan,mmdhd2,183512,1,NA,NA,NA,1,NA,NA,Mid-Michigan Health Department,146459e13,146459e13,2021-11-27 08:40:00 Eastern Standard Time,11/27/2021,08:40:00,-500,2227272378,MMDHD,"Clinton County, Montcalm County, Gratiot County","Still have #Thanksgiving #leftovers hanging around in your fridge? Now is the time to eat, freeze or discard any leftovers. Learn more:  https://t.co/qxMMtHoOks #StoryofYourDinner #foodsafety",en,[],['http://StoryofYourDinner.org'],[],0,0,0,"['thanksgiving', 'leftovers', 'storyofyourdinner', 'foodsafety']",[],https://twitter.com/MMDHD2/status/1464589827232391176,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Clinton County_Michigan.csv,75,75,75,0.28,0.26666666666666666,0.04,Both Facebook and Twitter
99936,District Health Department 10 - Michigan,Michigan,Michigan,midhd10,266442,1,NA,NA,NA,0,NA,NA,District Health Department 10 - Michigan,144e16,144e16,2021-09-27 16:40:52 Eastern Daylight Time,9/27/2021,16:40:52,-500,877214e12,DHD10,"Lake County, Mecosta County, Mason County, Missaukee County, Newaygo County, Kalkaska County, Crawford County, Wexford County, Manistee County, Oceana County",PFIZER COVID-19 BOOSTER DOSE NOW APPROVED FOR SOME;  MODERNA AND J&amp;J NOT CURRENTLY APPROVED   District Health Department #10 (DHD#10) reports that the Advisory Committee on Immunization Practices (ACIP) voted on September 23 to recommend a single Pfizer-â€¦  https://t.co/cvad0Jj70h  https://t.co/nQtc10gPwg,en,[],['https://ift.tt/2XRHEJl'],['https://pbs.twimg.com/media/FAUcCWUVgAIJe5K.png'],0,0,0,[],[],https://twitter.com/MiDHD10/status/1442590084117630977,FALSE,NA,1,https://pbs.twimg.com/media/FAUcCWUVgAIJe5K.png,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Crawford County_Michigan.csv,200,48,0,0.255,0.05,0.005,Twitter but no Facebook
99937,Tri-County Health Department - Missouri,Missouri,Missouri,NA,19381,0,NA,NA,NA,1,NA,NA,Tri-County Health Department - Missouri,NA,NA,NA,NA,NA,NA,NA,NA,"Gentry County, DeKalb County, Worth County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Facebook but no Twitter
99938,South Heartland Health District - Nebraska,Nebraska,Nebraska,shdhdhealth,45090,1,NA,NA,NA,1,NA,NA,South Heartland Health District - Nebraska,145232e13,145232e13,2021-10-24 13:00:00 Eastern Daylight Time,10/24/2021,13:00:00,-500,3010816881,South Heartland,"Clay County, Adams County, Webster County, Nuckolls County","Every year, flu vaccination prevents illnesses, medical visits, hospitalizations, and deaths. Get your flu vaccine!  https://t.co/Bl6AXsJa3I",en,[],[],['https://pbs.twimg.com/media/FA3DBQfWEAgzs5f.jpg'],0,0,0,[],[],https://twitter.com/shdhdhealth/status/1452318971294797836,FALSE,NA,1,https://pbs.twimg.com/media/FA3DBQfWEAgzs5f.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Clay County_Nebraska.csv,40,40,14,0.1,0.1,0,Both Facebook and Twitter
99939,North Central Health District - Nebraska,Nebraska,Nebraska,ncdhealth,44466,1,NA,NA,NA,1,NA,NA,North Central Health District - Nebraska,14629e14,14629e14,2021-11-22 17:00:00 Eastern Standard Time,11/22/2021,17:00:00,-500,705862e12,North Central Health,"Antelope County, Brown County, Cherry County, Keya Paha County, Holt County, Knox County, Pierce County, Boyd County, Rock County","Becky started smoking cigarettes in high school and now suffers from chronic obstructive pulmonary disease (COPD). This COPD Awareness Month, make a plan to quit smoking and reduce your risk for respiratory diseases. #CDCTips #NEQuitline  https://t.co/gm20Am2VgY",en,[],[],['https://pbs.twimg.com/media/FDIIah7WYAo1lnD.jpg'],0,0,0,"['cdctips', 'nequitline']",[],https://twitter.com/ncdhealth/status/1462903717452083201,FALSE,NA,1,https://pbs.twimg.com/media/FDIIah7WYAo1lnD.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Antelope County_Nebraska.csv,163,163,57,0.1840490797546012,0.147239263803681,0,Both Facebook and Twitter
99940,West Central District Health Department - Nebraska,Nebraska,Nebraska,wcdhd,37420,1,NA,NA,NA,1,NA,NA,West Central District Health Department - Nebraska,146532e13,146532e13,2021-11-29 09:00:03 Eastern Standard Time,11/29/2021,09:00:03,-500,515958611,West Central District Health Department,"Thomas County, Logan County, Lincoln County, Hooker County, Arthur County, McPherson County","#WCDHDvaccine #COVID19 #Vaccine clinics happening this week!  For future clinic dates, see the WCDHD event calendar:  https://t.co/MPa9zoqbx4  **Please be sure to read all details of the specific clinic**  https://t.co/2tbngMKyEY",en,[],['https://wcdhd.org/news-events/event-calendar.html'],['https://pbs.twimg.com/media/FEWYHl3WQAEzKF_.jpg'],0,0,0,"['wcdhdvaccine', 'covid19', 'vaccine']",[],https://twitter.com/WCDHD/status/1465319648153403398,FALSE,NA,1,https://pbs.twimg.com/media/FEWYHl3WQAEzKF_.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Arthur County_Nebraska.csv,262,214,132,0.16793893129770993,0.08396946564885496,0.00763358778625954,Both Facebook and Twitter
99941,Panhandle Public Health District - Nebraska,Nebraska,Nebraska,NA,47064,0,NA,NA,NA,1,NA,NA,Panhandle Public Health District - Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,"Cheyenne County, Garden County, Box Butte County, Dawes County, Deuel County, Sioux County, Banner County, Morrill County, Kimball County, Sheridan County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Facebook but no Twitter
99942,Loup Basin Public Health Department - Nebraska,Nebraska,Nebraska,lbphd,30375,1,NA,NA,NA,1,NA,NA,Loup Basin Public Health Department - Nebraska,114e16,114e16,2019-06-26 16:28:14 Eastern Daylight Time,6/26/2019,16:28:14,-500,49687591,Loup Basin Public Health Department,"Wheeler County, Greeley County, Valley County, Custer County, Howard County, Blaine County, Garfield County, Loup County, Sherman County",https://t.co/ZcD1y0VzrQ,und,[],['https://www.facebook.com/223407585331/posts/10161799656690332/'],[],1,0,0,[],[],https://twitter.com/LBPHD/status/1143979303324925952,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Custer County_Nebraska.csv,260,0,0,0.03846153846153846,0.01153846153846153,0.03076923076923077,Both Facebook and Twitter
99943,East Central District Health Department - Nebraska,Nebraska,Nebraska,NA,52579,0,NA,NA,NA,1,NA,NA,East Central District Health Department - Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,"Platte County, Colfax County, Nance County, Boone County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Facebook but no Twitter
99944,Two Rivers Public Health Department - Nebraska,Nebraska,Nebraska,trpublichealth,97519,1,NA,NA,NA,1,NA,NA,Two Rivers Public Health Department - Nebraska,143778e13,143778e13,2021-09-14 09:57:05 Eastern Daylight Time,9/14/2021,09:57:05,-500,116565463,Two Rivers Public Health Department,"Kearney County, Franklin County, Phelps County, Buffalo County, Gosper County, Dawson County, Harlan County","Congratulations, Lt. Kowalek!",pl,[],[],[],0,0,0,[],[],https://twitter.com/TRPublicHealth/status/1437777425618833423,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Buffalo County_Nebraska.csv,74,74,0,0.7972972972972973,0.6216216216216216,0.10810810810810811,Both Facebook and Twitter
99945,Elkhorn Logan Valley Public Health Department - Nebraska,Nebraska,Nebraska,elvphd,55968,1,NA,NA,NA,1,NA,NA,Elkhorn Logan Valley Public Health Department - Nebraska,137414e13,137414e13,2021-03-22 19:16:26 Eastern Daylight Time,3/22/2021,19:16:26,-500,409523475,ELVPHD,"Stanton County, Cuming County, Burt County, Madison County",https://t.co/hUORF2eYrS,und,[],[],"['https://pbs.twimg.com/media/ExHrJ5AXEAA8E3Y.jpg', 'https://pbs.twimg.com/media/ExHrJ5AWYAEKI9n.jpg']",0,0,0,[],[],https://twitter.com/ELVPHD/status/1374137926121033729,FALSE,NA,1,https://pbs.twimg.com/media/ExHrJ5AXEAA8E3Y.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Burt County_Nebraska.csv,80,44,0,0.825,0.2875,0,Both Facebook and Twitter
99946,Four Corners Health Department - Nebraska,Nebraska,Nebraska,fc_healthdept,43858,1,NA,NA,NA,1,NA,NA,Four Corners Health Department - Nebraska,147e16,147e16,2021-11-29 16:20:12 Eastern Standard Time,11/29/2021,16:20:12,-500,2241443028,FC_HealthDept,"York County, Butler County, Seward County, Polk County","The Food Bank of Lincoln will be at East Hill Church of Christ (1122 N. Delaware, York) for a drive-thru distribution this Friday, December 3rd, from 12:00 - 1:00 pm. Vehicles should line up from the north on Florida Avenue.",en,[],[],[],0,1,1,[],[],https://twitter.com/FC_HealthDept/status/1465430416027009033,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Butler County_Nebraska.csv,66,66,40,0.5909090909090909,0.30303030303030304,0,Both Facebook and Twitter
99947,Sarpy-Cass Health Department - Nebraska,Nebraska,Nebraska,sarpycasshealth,215088,1,NA,NA,NA,1,NA,NA,Sarpy-Cass Health Department - Nebraska,147e16,147e16,2021-11-29 13:10:00 Eastern Standard Time,11/29/2021,13:10:00,-500,2871716635,SarpyCassHealth,"Sarpy County, Cass County",https://t.co/PkamHfgYOP,und,[],[],['https://pbs.twimg.com/media/FDcvqOSWYAgJUKE.jpg'],0,1,5,[],[],https://twitter.com/SarpyCassHealth/status/1465382551334404111,FALSE,NA,1,https://pbs.twimg.com/media/FDcvqOSWYAgJUKE.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Cass County_Nebraska.csv,180,180,88,2.0722222222222224,0.9277777777777778,0.1,Both Facebook and Twitter
99948,Northeast Nebraska Public Health Department,Nebraska,Nebraska,nnephd,30722,1,NA,NA,NA,1,NA,NA,Northeast Nebraska Public Health Department,110583e13,110583e13,2019-03-13 09:54:21 Eastern Daylight Time,3/13/2019,09:54:21,-500,3805186934,NNPHD,"Dixon County, Cedar County, Thurston County, Wayne County","Turn Around Donâ€™t Drown Know What to do Before, During and After a Flood  https://t.co/FNO8pVxckz",en,[],['https://www.weather.gov/safety/flood'],[],0,0,1,[],[],https://twitter.com/NNEPHD/status/1105829451978428416,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Thurston County_Nebraska.csv,20,0,0,0.3,0,0,Both Facebook and Twitter
99949,Southwest Nebraska Public Health Department,Nebraska,Nebraska,swpublichealth,37917,1,NA,NA,NA,1,NA,NA,Southwest Nebraska Public Health Department,146576e13,146576e13,2021-11-30 14:28:46 Eastern Standard Time,11/30/2021,14:28:46,-500,475178622,SW Nebraska Public Health Dept,"Keith County, Perkins County, Hayes County, Dundy County, Red Willow County, Frontier County, Hitchcock County, Furnas County, Chase County","#SWNPHD will be at Benkelman Elementary School on December 3, 2021 8:30am-10:00am MT offering FREE dental screenings for children ages 0-5. Please call (308) 345-4223 to schedule. #PolishYourPearls  https://t.co/dvbf1qZy3U",en,[],[],['https://pbs.twimg.com/media/FFdxSHAWQAA0mbF.jpg'],0,0,0,"['swnphd', 'polishyourpearls']",[],https://twitter.com/swpublichealth/status/1465764761895944196,FALSE,NA,1,https://pbs.twimg.com/media/FFdxSHAWQAA0mbF.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Chase County_Nebraska.csv,325,325,325,0.3507692307692308,0.19384615384615383,0.03692307692307692,Both Facebook and Twitter
99950,Three Rivers Public Health - Nebraska,Nebraska,Nebraska,threerivers_ph,79050,1,NA,NA,NA,1,NA,NA,Three Rivers Public Health - Nebraska,146577e13,146577e13,2021-11-30 15:05:03 Eastern Standard Time,11/30/2021,15:05:03,-500,4714971972,Three Rivers Public Health,"Saunders County, Washington County, Dodge County","Wondering where you can get a COVID vaccine in Saunders and Washington Counties?  Please check out these local pharmacies, if you're interested. Store hours may vary!  https://t.co/fNtvLiaIXp",en,[],[],['https://pbs.twimg.com/media/FFd5ljtXMAAk1SI.jpg'],0,0,0,[],[],https://twitter.com/threerivers_ph/status/1465773892220424204,FALSE,NA,1,https://pbs.twimg.com/media/FFd5ljtXMAAk1SI.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Dodge County_Nebraska.csv,108,108,108,0.5,0.3888888888888889,0.00925925925925925,Both Facebook and Twitter
99951,Public Health Solutions - Nebraska,Nebraska,Nebraska,phshealthdept,52923,1,NA,NA,NA,1,NA,NA,Public Health Solutions - Nebraska,122041e13,122041e13,2020-01-23 13:18:15 Eastern Standard Time,1/23/2020,13:18:15,-500,27115268,PHS District Health,"Saline County, Fillmore County, Thayer County, Jefferson County, Gage County",Meet some of the new faces at the health department! Welcome to the team!  https://t.co/bpdwhdAb30,en,[],[],[],2,0,1,[],[],https://twitter.com/PHSHealthDept/status/1220410431589822464,FALSE,NA,1,https://pbs.twimg.com/ext_tw_video_thumb/1220410226530230272/pu/img/9r2vjHvCuEw-KguR.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Fillmore County_Nebraska.csv,60,0,0,0.35,0.15,0.1,Both Facebook and Twitter
99952,Central District Health Department - Nebraska,Nebraska,Nebraska,NA,78074,0,NA,NA,NA,1,NA,NA,Central District Health Department - Nebraska,NA,NA,NA,NA,NA,NA,NA,NA,"Hall County, Hamilton County, Merrick County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Facebook but no Twitter
99953,Southeast Health District - Nebraska,Nebraska,Nebraska,sedisthd,38458,1,NA,NA,NA,1,NA,NA,Southeast Health District - Nebraska,146542e13,146542e13,2021-11-29 15:39:25 Eastern Standard Time,11/29/2021,15:39:25,-500,4895232027,SE.Dist.Health.Dept.,"Nemaha County, Otoe County, Richardson County, Johnson County, Pawnee County","402-274-3993 ext 106. Any additional questions, please give us a call, 877-777-0424. Click on our website (direct link) for more details.   https://t.co/hffjeFFIW9",en,[],['https://www.sedhd.org/covid/covid-19-testing-resources.html'],[],0,0,0,[],[],https://twitter.com/SEDistHD/status/1465420155408818177,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Johnson County_Nebraska.csv,194,194,125,0.13917525773195877,0.04123711340206185,0.5,Both Facebook and Twitter
99954,Albemarle Regional Health Services - North Carolina,North Carolina,North Carolina,arhs_nc,161174,1,NA,NA,NA,1,NA,NA,Albemarle Regional Health Services - North Carolina,14647e14,14647e14,2021-11-27 16:00:40 Eastern Standard Time,11/27/2021,16:00:40,-500,1267151060,ARHS_NC,"Pasquotank County, Currituck County, Camden County, Bertie County, Hertford County, Chowan County, Perquimans County, Gates County",https://t.co/smtbHKupak,und,[],[],['https://pbs.twimg.com/media/FFOpjHCXMAM-qwy.jpg'],0,2,1,[],[],https://twitter.com/ARHS_NC/status/1464700727549472771,FALSE,NA,1,https://pbs.twimg.com/media/FFOpjHCXMAM-qwy.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Bertie County_North Carolina.csv,232,232,224,0.5603448275862069,0.4913793103448276,0.03448275862068965,Both Facebook and Twitter
99955,Southwest Oklahoma County Health Departments,Oklahoma,Oklahoma,swochd5,236293,1,NA,NA,NA,1,NA,NA,Southwest Oklahoma County Health Departments,131e16,131e16,2020-09-30 12:27:24 Eastern Daylight Time,9/30/2020,12:27:24,-500,124e16,Southwest Oklahoma County Health Departments,"Kiowa County, Jackson County, Tillman County, Comanche County, Greer County, Caddo County, Cotton County, Harmon County, Washita County, Beckham County","These numbers represent data collected for Oklahoma and the ten counties served by the county health departments of District 5 for Wednesday, September 30, 2020. For more information, please visit  https://t.co/dc0CCWr4YL.  https://t.co/rx4lo0LW82",en,[],['https://coronavirus.health.ok.gov/'],['https://pbs.twimg.com/media/EjLSfbGWoAAKTvG.jpg'],0,0,0,[],[],https://twitter.com/SWOCHD5/status/1311341889396903936,FALSE,NA,1,https://pbs.twimg.com/media/EjLSfbGWoAAKTvG.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Beckham County_Oklahoma.csv,40,40,0,0,0,0,Both Facebook and Twitter
99956,North Central Public Health District - Oregon,Oregon,Oregon,NA,30179,0,NA,NA,NA,1,NA,NA,North Central Public Health District - Oregon,NA,NA,NA,NA,NA,NA,NA,NA,"Sherman County, Wasco County, Gilliam County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Facebook but no Twitter
99957,Southwest Utah Public Health Department,Utah,Utah,swuhealth,261452,1,NA,NA,NA,1,NA,NA,Southwest Utah Public Health Department,140085e13,140085e13,2021-06-04 12:01:16 Eastern Daylight Time,6/4/2021,12:01:16,-500,18960581,Southwest Utah Public Health,"Kane County, Garfield County, Beaver County, Iron County, Washington County","We all have the power to save a life. There are many resources for those experiencing suicidal thoughts. If you or someone you know is contemplating suicide, use one of these resources to help.  Visit  https://t.co/OJRcFuwVfu to learn more.  https://t.co/7viWWpBHB3",en,[],['http://liveonutah.org/'],['https://pbs.twimg.com/media/E3DNNTMXoAIilVz.png'],0,0,1,[],[],https://twitter.com/SWUHEALTH/status/1400845115803975680,FALSE,NA,1,https://pbs.twimg.com/media/E3DNNTMXoAIilVz.png,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Beaver County_Utah.csv,43,43,19,0.9069767441860463,0.5348837209302325,0.09302325581395347,Both Facebook and Twitter
99958,Bear River Health Department - Utah,Utah,Utah,bearriverhealth,189463,1,NA,NA,NA,1,NA,NA,Bear River Health Department - Utah,144143e13,144143e13,2021-09-24 12:07:42 Eastern Daylight Time,9/24/2021,12:07:42,-500,27714329,Bear River Health,"Cache County, Box Elder County, Rich County",The CDC has given approval for Pfizer COVID-19 booster shots for individuals 65+. It must be at least 6 months since your series was completed. Pharmacy partners are ready to help eligible individuals. Please visit  https://t.co/mFkkGWymKt to find a pharmacy near you.,en,[],['https://coronavirus.utah.gov/'],[],0,0,0,[],[],https://twitter.com/BearRiverHealth/status/1441434176197042181,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Box Elder County_Utah.csv,16,16,0,1,0.3125,0.1875,Both Facebook and Twitter
99959,Southeast Utah Health Department,Utah,Utah,seuthealth,40703,1,NA,NA,NA,1,NA,NA,Southeast Utah Health Department,145575e13,145575e13,2021-11-02 23:57:34 Eastern Daylight Time,11/2/2021,23:57:34,-500,2584668840,Southeast Utah Health Department,"Grand County, Carbon County, Emery County",The Pfizer COVID vaccine for the 5-11 age group is approved and available in our communities! Appointments will be required - you can schedule them now at  https://t.co/DwVZ8iz0tx.  https://t.co/FinCFPM1Ka,en,[],['https://www.seuhealth.com/vaccine-scheduling'],['https://pbs.twimg.com/media/FDPZL9OVQAwyZg3.jpg'],1,2,3,[],[],https://twitter.com/seuthealth/status/1455745945723830274,FALSE,NA,1,https://pbs.twimg.com/media/FDPZL9OVQAwyZg3.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Carbon County_Utah.csv,140,42,6,0.09285714285714286,0.05,0.2714285714285714,Both Facebook and Twitter
99960,Tri-County Health Department - Utah,Utah,Utah,trico_health,56890,1,NA,NA,NA,1,NA,NA,Tri-County Health Department - Utah,146532e13,146532e13,2021-11-29 08:44:00 Eastern Standard Time,11/29/2021,08:44:00,-500,2492160103,TriCounty Health Department,"Uintah County, Duchesne County, Daggett County","TriCounty Health Department does STI screening, STI prevention counseling and offers condoms to those who need them.  https://t.co/2RUmjgCKNo",en,[],[],['https://pbs.twimg.com/media/FFXYyMHWQAwgz92.jpg'],0,0,0,[],[],https://twitter.com/TriCo_Health/status/1465315612071243782,FALSE,NA,1,https://pbs.twimg.com/media/FFXYyMHWQAwgz92.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Daggett County_Utah.csv,56,56,56,0.14285714285714285,0,0,Both Facebook and Twitter
99961,Central Utah Public Health Department,Utah,Utah,cuphd,82854,1,NA,NA,NA,1,NA,NA,Central Utah Public Health Department,144868e13,144868e13,2021-10-14 12:18:15 Eastern Daylight Time,10/14/2021,12:18:15,-500,266226799,CUPHD,"Juab County, Wayne County, Sanpete County, Sevier County, Millard County, Piute County",Test Utah will be doing FREE COVID-19 TESTING every Tuesday and Wednesday from 12 pm- 7 pm.  Register at  https://t.co/KP0nJUil5L to save time when you arrive!  https://t.co/F9hBtPRLyy,en,[],['http://testing.nomihealth.com/dynamic_registration/28/transition'],"['https://pbs.twimg.com/media/FBrC7gnVQAQ4q0u.jpg', 'https://pbs.twimg.com/media/FBrC8WKVIBAJNVg.jpg']",0,0,1,[],[],https://twitter.com/CUPHD/status/1448684587291320323,FALSE,NA,1,https://pbs.twimg.com/media/FBrC7gnVQAQ4q0u.jpg,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Piute County_Utah.csv,32,32,8,1,0.125,0,Both Facebook and Twitter
99962,Weber-Morgan Health Department - Utah,Utah,Utah,webermorganhd,275120,1,NA,NA,NA,1,NA,NA,Weber-Morgan Health Department - Utah,146574e13,146574e13,2021-11-30 12:43:45 Eastern Standard Time,11/30/2021,12:43:45,-500,24958111,Weber-Morgan Health,"Weber County, Morgan County","Applications Due TODAY! Help create a food system thatâ€™s affordable, fair, &amp; nutritious by becoming a member of the Ogden Food Policy Council! Go to  https://t.co/QoiIKBhEDJ or Spanish Application:  https://t.co/ELXrbi1uDW  #ogden #foodsecurity #getinvolved",en,[],"['http://tinyurl.com/OgdenFPC2021Eng', 'http://tinyurl.com/OgdenFPC2021Span']",[],0,1,2,"['ogden', 'foodsecurity', 'getinvolved']",[],https://twitter.com/WeberMorganHD/status/1465738332072124417,FALSE,NA,0,NA,NA,NA,NA,NA,NA,NA,[],NA,NA,NA,NA,Morgan County_Utah.csv,60,60,59,1.75,0.36666666666666664,0.05,Both Facebook and Twitter
99963,Eastern Shore Health Department - Virginia,Virginia,Virginia,NA,43911,0,NA,NA,NA,1,NA,NA,Eastern Shore Health Department - Virginia,NA,NA,NA,NA,NA,NA,NA,NA,"Northampton County, Accomack County",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Facebook but no Twitter
